price(thousand dollard),m2_living,grade,m2_above,bathrooms,view,m2_basement,bedrooms,zipcode_98004,waterfront,floors,zipcode_98039,zipcode_98040,zipcode_98112,zipcode_98006,zipcode_98033,zipcode_98168,zipcode_98001,zipcode_98042,zipcode_98023
265.0,183.01891,7,105.90942,1.75,0,77.10949,4,0,0,1.0,0,0,0,0,0,0,0,0,0
325.0,73.39337,7,73.39337,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
364.5,161.65122,7,96.61912,1.75,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,0,0,0
322.5,104.98039,6,104.98039,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
338.9,109.62554,7,96.61912,1.75,0,13.00642,3,0,0,1.0,0,0,0,0,0,0,0,0,0
910.0,218.32205,9,218.32205,2.5,0,0.0,5,0,0,2.0,0,0,1,0,0,0,0,0,0
1015.0,218.32205,9,218.32205,2.5,0,0.0,5,0,0,2.0,0,0,1,0,0,0,0,0,0
459.95,171.87055,6,102.1933,1.75,2,69.67725,3,0,0,1.0,0,0,0,0,0,0,0,0,0
584.95,299.14766,9,299.14766,3.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
252.0,190.45115,7,141.21256,1.75,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,1
270.0,132.85129,7,110.55457,2.5,0,22.29672,3,0,0,1.0,0,0,0,0,0,0,0,0,0
750.0,298.21863,10,298.21863,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
775.0,327.01856,8,142.14159,1.75,4,184.87697,3,0,0,1.0,0,0,0,0,0,0,0,0,0
325.0,209.96078,8,209.96078,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,1
810.0,305.65087,9,305.65087,3.25,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
409.0,152.36092,8,152.36092,2.25,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
400.0,146.78674,7,104.98039,1.75,0,41.80635,4,0,0,1.0,0,0,0,0,0,0,0,0,0
530.0,180.23182,7,180.23182,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
580.0,146.78674,7,146.78674,2.25,0,0.0,3,0,0,2.0,0,0,0,0,1,0,0,0,0
491.3,162.58025,7,120.7739,1.75,1,41.80635,3,0,0,1.0,0,0,0,0,0,0,0,0,0
272.0,168.15443,7,111.4836,2.75,0,56.67083,4,0,0,1.0,0,0,0,0,0,0,0,0,0
599.95,183.01891,9,183.01891,2.5,4,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
464.0,164.43831,8,164.43831,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
471.001,167.2254,7,83.6127,1.75,0,83.6127,3,0,0,1.0,0,0,0,0,0,0,0,0,0
230.0,139.3545,7,102.1933,1.5,0,37.1612,3,0,0,1.0,0,0,0,0,0,0,0,0,0
358.0,87.32882,6,87.32882,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
510.0,217.39302,7,112.41263,2.25,0,104.98039,3,0,0,1.0,0,0,0,0,0,0,0,0,0
86.5,78.03852,6,78.03852,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
199.95,78.03852,6,78.03852,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
1712.5,273.13482,10,226.68332,3.25,3,46.4515,3,0,0,3.0,0,0,0,0,0,0,0,0,0
850.0,295.43154,9,203.45757,2.75,0,91.97397,3,0,0,2.0,0,0,0,0,0,0,0,0,0
542.0,187.66406,7,137.49644,2.5,0,50.16762,4,0,0,1.5,0,0,0,0,0,0,0,0,0
102.5,76.18046,5,76.18046,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
718.0,377.18618,8,261.05743,1.75,0,116.12875,3,0,0,1.0,0,0,0,0,0,0,0,0,0
625.0,247.12198,8,202.52854,2.25,0,44.59344,4,0,0,1.0,0,0,0,0,0,0,0,0,0
350.0,93.83203,7,93.83203,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
216.0,65.96113,6,65.96113,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
340.0,91.04494,7,91.04494,1.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
505.0,102.1933,7,102.1933,1.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
372.0,263.84452,8,263.84452,2.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,1,0,0
263.85,213.6769,8,213.6769,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,1
1350.0,498.88911,11,498.88911,3.25,4,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
325.0,211.81884,8,211.81884,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
289.0,93.83203,6,82.68367,1.0,0,11.14836,2,0,0,1.0,0,0,0,0,0,0,0,0,0
364.0,131.92226,7,107.76748,2.25,0,24.15478,3,0,0,1.0,0,0,0,0,0,0,0,0,0
610.0,195.0963,8,116.12875,2.5,0,78.96755,4,0,0,1.0,0,0,0,0,1,0,0,0,0
531.5,288.92833,8,288.92833,2.75,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
402.5,200.67048,8,200.67048,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
375.0,76.18046,5,76.18046,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
537.5,403.19902,8,201.59951,2.5,0,201.59951,5,0,0,1.0,0,0,0,0,0,0,0,0,0
375.0,195.0963,8,133.78032,1.75,0,61.31598,3,0,0,1.0,0,0,0,0,0,0,0,0,0
293.55,116.12875,7,84.54173,1.75,0,31.58702,4,0,0,1.0,0,0,0,0,0,0,0,0,0
585.0,359.53461,8,250.8381,3.0,0,108.69651,6,0,0,2.0,0,0,0,0,0,0,0,0,0
225.0,126.34808,6,126.34808,2.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
185.0,130.0642,7,130.0642,1.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
402.0,134.70935,7,93.83203,1.5,0,40.87732,3,0,0,1.0,0,0,0,0,0,0,0,0,0
585.0,174.65764,7,89.18688,1.75,0,85.47076,5,0,0,1.0,0,0,0,0,0,0,0,0,0
549.0,128.20614,9,128.20614,2.5,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
1810.0,270.34773,9,233.18653,2.25,0,37.1612,3,0,0,1.5,0,0,0,0,0,0,0,0,0
345.0,128.20614,7,128.20614,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
302.5,287.9993,7,166.29637,2.25,0,121.70293,3,0,0,1.0,0,0,0,0,0,0,0,0,0
218.5,130.0642,7,130.0642,1.75,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,1,0
705.0,153.28995,7,153.28995,2.0,0,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,0
191.0,78.03852,6,78.03852,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
695.0,236.90265,9,236.90265,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
350.0,261.98646,7,151.43189,2.75,0,110.55457,2,0,0,2.0,0,0,0,0,0,1,0,0,0
480.0,158.86413,7,104.98039,1.75,0,53.88374,3,0,0,1.0,0,0,0,0,0,0,0,0,0
220.0,76.18046,6,76.18046,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
535.0,243.40586,7,243.40586,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1000.0,225.75429,10,225.75429,1.75,4,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
592.0,144.92868,8,144.92868,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
775.0,284.28318,9,284.28318,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
320.0,156.07704,7,156.07704,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
760.0,308.43796,10,308.43796,3.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
640.0,222.03817,9,222.03817,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
253.2,126.34808,5,126.34808,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
228.0,167.2254,7,167.2254,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
325.0,107.76748,7,107.76748,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
530.0,386.47648,8,256.41228,3.25,0,130.0642,4,0,0,2.0,0,0,0,0,0,0,0,0,0
300.0,154.21898,7,154.21898,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
418.0,130.99323,7,130.99323,2.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
415.0,207.17369,8,109.62554,1.75,4,97.54815,4,0,0,1.0,0,0,0,0,0,0,0,0,0
384.0,157.9351,7,157.9351,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
325.0,192.30921,8,192.30921,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
600.0,213.6769,8,213.6769,1.75,2,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
760.0,282.42512,9,180.23182,2.25,0,102.1933,4,0,0,1.0,0,0,0,0,0,0,0,0,0
168.0,113.34166,8,113.34166,1.5,0,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,0
405.0,89.18688,7,89.18688,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
479.0,137.49644,7,137.49644,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
549.0,144.92868,7,106.83845,2.0,0,38.09023,3,0,0,1.0,0,0,0,0,0,0,0,0,0
215.0,102.1933,7,102.1933,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,1,0,0
550.0,83.6127,7,83.6127,1.5,2,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
389.0,222.9672,7,139.3545,1.75,0,83.6127,4,0,0,1.5,0,0,0,0,0,0,0,0,0
447.5,215.53496,8,215.53496,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
540.0,238.76071,8,146.78674,3.0,0,91.97397,5,0,0,1.0,0,0,0,0,0,0,0,0,0
273.5,120.7739,7,120.7739,2.75,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,1,0
257.0,272.20579,9,272.20579,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
199.0,66.89016,6,66.89016,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
339.1,218.32205,8,218.32205,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
435.0,273.13482,9,273.13482,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
400.0,187.66406,6,93.83203,2.5,0,93.83203,3,0,0,1.0,0,0,0,0,0,0,0,0,0
356.0,132.85129,7,93.83203,1.0,0,39.01926,2,0,0,1.0,0,0,0,0,0,0,0,0,0
395.0,88.25785,7,88.25785,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
575.0,116.12875,7,78.96755,1.0,0,37.1612,2,0,0,1.0,0,0,0,0,0,0,0,0,0
515.0,120.7739,6,120.7739,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
618.25,234.11556,8,143.99965,3.25,0,90.11591,4,0,0,1.5,0,0,0,0,0,0,0,0,0
245.0,123.56099,7,123.56099,1.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
690.0,230.39944,9,175.58667,2.75,0,54.81277,3,0,0,1.5,0,0,1,0,0,0,0,0,0
465.0,280.56706,7,140.28353,2.25,0,140.28353,5,0,0,1.0,0,0,0,0,0,0,0,0,0
280.0,164.43831,7,115.19972,1.75,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,1
285.0,179.30279,7,114.27069,1.75,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,0,0,0
320.0,153.28995,7,153.28995,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
355.0,239.68974,7,197.88339,3.0,0,41.80635,4,0,0,2.0,0,0,0,0,0,0,0,0,0
670.0,238.76071,8,238.76071,2.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
550.0,267.56064,7,133.78032,1.0,0,133.78032,1,0,0,1.0,0,0,0,0,0,0,0,0,0
765.0,247.12198,8,172.79958,2.75,0,74.3224,4,0,0,1.5,0,0,0,0,0,0,0,0,0
430.0,144.92868,7,117.05778,1.0,0,27.8709,3,0,0,1.5,0,0,0,0,0,0,0,0,0
950.0,286.14124,9,286.14124,2.5,2,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
525.0,235.97362,7,117.98681,1.75,0,117.98681,4,0,0,1.0,0,0,0,0,0,0,0,0,0
300.0,286.14124,7,146.78674,2.5,0,139.3545,6,0,0,1.0,0,0,0,0,0,0,0,0,0
345.0,203.45757,8,203.45757,2.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
838.0,272.20579,8,272.20579,3.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1795.0,267.56064,9,154.21898,2.75,3,113.34166,5,1,0,1.0,0,0,0,0,0,0,0,0,0
390.0,200.67048,8,200.67048,1.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
1150.0,196.02533,7,196.02533,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
295.0,170.01249,7,170.01249,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
775.0,295.43154,8,235.04459,4.0,0,60.38695,4,0,0,2.0,0,0,0,0,0,0,0,0,0
380.0,174.65764,8,174.65764,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
550.0,105.90942,7,105.90942,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
199.9,167.039594,7,167.039594,1.75,0,0.0,5,0,0,1.0,0,0,0,0,0,0,1,0,0
329.9,155.14801,7,155.14801,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
898.0,239.68974,8,239.68974,2.25,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
875.0,345.59916,8,172.79958,2.25,2,172.79958,4,0,0,1.0,0,0,0,0,0,0,0,0,0
375.0,259.19937,9,259.19937,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
365.0,203.45757,8,203.45757,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
530.0,211.81884,7,143.07062,2.75,0,68.74822,4,0,0,1.5,0,0,0,0,0,0,0,0,0
225.5,102.1933,6,102.1933,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
318.0,202.52854,8,156.07704,2.25,0,46.4515,4,0,0,1.0,0,0,0,0,0,0,0,0,0
910.0,257.34131,9,257.34131,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
207.0,183.94794,7,118.91584,1.0,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,1,0,0
1886.7,388.33454,11,388.33454,3.5,0,0.0,5,1,0,2.0,0,0,0,0,0,0,0,0,0
624.5,281.49609,8,155.14801,3.0,0,126.34808,6,0,0,1.0,0,0,0,0,0,0,0,0,0
640.0,157.00607,8,157.00607,2.5,0,0.0,3,0,0,2.5,0,0,0,0,0,0,0,0,0
500.0,184.87697,8,184.87697,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
390.0,209.03175,7,139.3545,1.75,0,69.67725,5,0,0,1.0,0,0,0,0,0,0,0,0,0
284.0,193.23824,7,143.99965,2.25,0,49.23859,3,0,0,1.5,0,0,0,0,0,0,0,1,0
620.0,228.54138,8,228.54138,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
306.0,240.432964,8,240.432964,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
495.0,238.76071,8,177.44473,1.75,0,61.31598,4,0,0,1.0,0,0,0,0,0,0,0,0,0
499.95,220.18011,7,220.18011,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
330.0,99.40621,7,99.40621,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
665.0,180.23182,7,106.83845,2.0,0,73.39337,3,0,0,1.5,0,0,0,0,0,0,0,0,0
850.0,246.19295,8,170.01249,2.5,0,76.18046,3,0,0,2.0,0,0,0,0,0,0,0,0,0
599.95,212.74787,8,212.74787,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
360.0,190.45115,8,190.45115,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
699.0,248.98004,9,248.98004,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
475.0,141.21256,6,70.60628,1.75,0,70.60628,3,0,0,1.0,0,0,0,0,0,0,0,0,0
575.0,249.90907,8,249.90907,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
345.0,109.62554,7,91.97397,1.5,0,17.65157,2,0,0,2.0,0,0,0,0,0,0,0,0,0
367.95,281.49609,8,281.49609,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
374.5,130.0642,8,130.0642,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
607.5,278.709,8,278.709,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
374.0,111.4836,7,111.4836,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
390.0,92.903,7,92.903,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
705.0,254.55422,9,254.55422,3.25,0,0.0,4,0,0,2.5,0,0,0,0,0,0,0,0,0
467.0,184.87697,8,184.87697,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
243.5,196.02533,6,196.02533,3.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
593.0,170.01249,10,157.00607,2.75,0,13.00642,3,0,0,2.0,0,0,0,0,0,0,0,0,0
223.0,87.32882,6,87.32882,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
574.0,276.85094,9,276.85094,2.5,2,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
400.0,209.96078,7,104.98039,2.0,0,104.98039,3,0,0,1.0,0,0,0,0,0,0,0,0,0
772.0,322.37341,8,162.58025,2.75,0,159.79316,4,0,0,1.0,0,0,0,0,0,0,0,0,0
593.777,140.28353,7,140.28353,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
539.5,251.76713,8,189.52212,3.5,0,62.24501,4,0,0,2.0,0,0,0,0,0,0,0,0,0
550.0,193.23824,8,193.23824,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
265.0,172.79958,8,117.05778,2.0,0,55.7418,2,0,0,1.0,0,0,0,0,0,0,0,0,0
428.0,196.95436,7,118.91584,1.75,0,78.03852,3,0,0,1.0,0,0,0,0,0,0,0,0,0
505.0,103.12233,7,103.12233,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
925.0,482.16657,11,482.16657,5.5,2,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
230.0,141.21256,8,141.21256,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
695.0,246.19295,10,246.19295,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
700.0,311.22505,9,311.22505,2.75,2,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
712.5,164.43831,7,164.43831,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
480.0,204.3866,8,204.3866,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
470.0,185.806,7,120.7739,2.5,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,0,0,0
335.0,160.72219,7,106.83845,1.75,0,53.88374,3,0,0,1.0,0,0,0,0,0,0,0,0,0
270.0,120.7739,7,83.6127,1.5,0,37.1612,3,0,0,1.0,0,0,0,0,0,0,0,0,0
810.0,274.06385,8,235.04459,3.25,0,39.01926,5,0,0,1.0,0,0,0,0,0,0,0,0,0
589.0,159.79316,8,135.63838,3.0,0,24.15478,3,0,0,3.0,0,0,0,0,0,0,0,0,0
415.0,81.75464,7,81.75464,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
197.0,166.29637,7,113.34166,2.25,0,52.95471,4,0,0,1.0,0,0,0,0,0,0,0,0,0
235.5,128.20614,7,73.39337,1.5,0,54.81277,3,0,0,1.0,0,0,0,0,0,0,0,0,0
460.0,142.14159,8,115.19972,2.25,0,26.94187,3,0,0,2.0,0,0,0,0,0,0,0,0,0
572.5,216.46399,8,128.20614,1.75,0,88.25785,5,0,0,1.0,0,0,0,0,0,0,0,0,0
302.0,143.07062,7,143.07062,2.0,0,0.0,5,0,0,1.0,0,0,0,0,0,0,0,0,0
870.0,298.21863,10,235.04459,2.5,0,63.17404,3,0,0,2.0,0,0,0,0,1,0,0,0,0
485.0,104.98039,7,89.18688,1.0,0,15.79351,3,0,0,1.0,0,0,0,0,0,0,0,0,0
240.0,135.63838,7,135.63838,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
383.0,130.99323,7,130.99323,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
750.0,162.58025,8,162.58025,2.75,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
409.95,127.27711,6,127.27711,1.75,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
246.0,165.36734,7,165.36734,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,1,0,0,0
860.0,175.58667,7,138.42547,1.75,0,37.1612,4,0,0,2.0,0,0,0,0,0,0,0,0,0
339.95,151.43189,7,151.43189,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
315.0,215.53496,7,107.76748,1.75,0,107.76748,5,0,0,1.0,0,0,0,0,0,0,0,0,0
698.0,239.68974,9,239.68974,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
419.0,136.56741,8,136.56741,2.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
372.0,213.491094,7,213.491094,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
425.0,182.08988,7,182.08988,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
386.5,274.06385,8,181.16085,2.25,0,92.903,3,0,0,1.5,0,0,0,0,0,0,0,0,0
348.0,62.24501,5,62.24501,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
754.0,280.56706,10,207.17369,3.5,0,73.39337,5,0,0,2.0,0,1,0,0,0,0,0,0,0
269.95,222.03817,7,222.03817,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
891.5,287.07027,10,287.07027,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
349.95,165.36734,7,82.68367,1.75,0,82.68367,4,0,0,1.0,0,0,0,0,0,0,0,0,0
360.0,131.92226,7,109.62554,1.0,0,22.29672,2,0,0,1.0,0,0,0,0,0,0,0,0,0
975.0,224.82526,8,224.82526,2.25,0,0.0,4,1,0,2.0,0,0,0,0,0,0,0,0,0
449.25,137.49644,7,137.49644,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
350.0,203.45757,7,203.45757,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
790.0,169.08346,7,157.00607,1.75,3,12.07739,4,0,0,1.5,0,0,0,0,0,0,0,0,0
990.0,168.15443,9,86.39979,1.75,4,81.75464,3,0,0,1.0,0,1,0,0,0,0,0,0,0
834.0,236.90265,9,236.90265,2.25,0,0.0,3,0,0,2.0,0,0,1,0,0,0,0,0,0
466.95,126.34808,7,98.47718,1.0,0,27.8709,3,0,0,1.0,0,0,0,0,0,0,0,0,0
262.5,209.867877,7,138.518373,1.75,3,71.349504,3,0,0,1.5,0,0,0,0,0,0,1,0,0
762.3,360.46364,10,360.46364,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
733.0,253.62519,8,165.36734,2.75,0,88.25785,6,0,0,1.0,0,0,0,0,0,0,0,0,0
439.0,260.1284,7,144.92868,2.5,2,115.19972,4,0,0,1.0,0,0,0,0,0,0,0,0,0
1160.0,398.55387,10,333.52177,3.25,0,65.0321,5,0,0,2.5,0,0,1,0,0,0,0,0,0
420.0,164.43831,8,164.43831,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
549.0,178.37376,8,178.37376,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
518.0,215.53496,8,140.28353,2.5,0,75.25143,4,0,0,1.5,0,0,0,0,0,0,0,0,0
695.0,275.085783,9,275.085783,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
485.0,156.07704,8,156.07704,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
280.0,147.71577,6,147.71577,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
306.5,131.92226,6,131.92226,1.0,0,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,1
720.0,127.27711,6,127.27711,1.0,0,0.0,2,1,0,1.0,0,0,0,0,0,0,0,0,0
277.5,243.40586,7,243.40586,2.5,3,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
649.0,168.15443,8,168.15443,2.0,4,0.0,3,0,1,2.0,0,0,0,0,0,0,0,0,0
3395.0,439.43119,10,273.13482,3.5,4,166.29637,4,0,1,1.0,0,0,0,0,1,0,0,0,0
267.8,65.0321,6,65.0321,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
625.0,222.03817,8,222.03817,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
600.0,192.30921,9,147.71577,2.5,0,44.59344,4,0,0,1.5,0,0,0,0,0,0,0,0,0
395.0,165.36734,7,165.36734,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
212.0,176.5157,7,176.5157,2.5,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
425.0,96.61912,7,87.32882,1.0,0,9.2903,2,0,0,1.0,0,0,0,0,0,0,0,0,0
870.0,220.18011,8,164.43831,1.75,2,55.7418,4,0,0,1.5,0,0,0,0,0,0,0,0,0
420.0,183.01891,7,183.01891,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
800.0,196.95436,8,196.95436,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
575.0,182.08988,8,182.08988,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
915.0,247.12198,9,201.59951,3.25,0,45.52247,3,0,0,2.0,0,0,0,0,0,0,0,0,0
400.0,109.62554,7,109.62554,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
750.0,222.03817,8,133.78032,2.5,2,88.25785,3,0,0,1.0,0,0,0,0,0,0,0,0,0
235.0,116.12875,7,116.12875,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
599.95,241.5478,8,120.7739,3.0,0,120.7739,5,0,0,1.0,0,0,0,0,0,0,0,0,0
